id,person1,source,inscription,person2,target
249,Lysimenes,Dardanos,D014,Q. Clod<i>us Q. l. Agacles,Rome
249,Lysimenes,Dardanos,D014,Diodo[t]us A[th]enogenis,Rome
249,Lysimenes,Dardanos,D014,Artemo Nearchi,Rome
250,Apollodoros,Dardanos,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
250,Apollodoros,Dardanos,D014,L. Ne[.]ius,Rome
250,Apollodoros,Dardanos,D014,Q. Clod<i>us Q. l. Agacles,Rome
250,Apollodoros,Dardanos,D014,Diodo[t]us A[th]enogenis,Rome
250,Apollodoros,Dardanos,D014,Artemo Nearchi,Rome
251,Sokles,Dardanos,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
251,Sokles,Dardanos,D014,L. Ne[.]ius,Rome
251,Sokles,Dardanos,D014,Q. Clod<i>us Q. l. Agacles,Rome
251,Sokles,Dardanos,D014,Diodo[t]us A[th]enogenis,Rome
251,Sokles,Dardanos,D014,Artemo Nearchi,Rome
252,Dionysios,Dardanos,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
252,Dionysios,Dardanos,D014,L. Ne[.]ius,Rome
252,Dionysios,Dardanos,D014,Q. Clod<i>us Q. l. Agacles,Rome
252,Dionysios,Dardanos,D014,Diodo[t]us A[th]enogenis,Rome
252,Dionysios,Dardanos,D014,Artemo Nearchi,Rome
253,Menophantos,Dardanos,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
253,Menophantos,Dardanos,D014,L. Ne[.]ius,Rome
253,Menophantos,Dardanos,D014,Q. Clod<i>us Q. l. Agacles,Rome
253,Menophantos,Dardanos,D014,Diodo[t]us A[th]enogenis,Rome
253,Menophantos,Dardanos,D014,Artemo Nearchi,Rome
254,Artemidoros,Dardanos,D014,N(umerius)  [….]ni[…] l.  E . […]us,Rome
254,Artemidoros,Dardanos,D014,L. Ne[.]ius,Rome
254,Artemidoros,Dardanos,D014,Q. Clod<i>us Q. l. Agacles,Rome
254,Artemidoros,Dardanos,D014,Diodo[t]us A[th]enogenis,Rome
254,Artemidoros,Dardanos,D014,Artemo Nearchi,Rome
289,Pausanias,Dardanos,D015,L. Veneilius L. f. Pollion,Rome
289,Pausanias,Dardanos,D015,Dionysius L. se[r](vus),Rome
289,Pausanias,Dardanos,D015,Q. Acorenus Q. l. Alexsander,Rome
290,Dionysios,Dardanos,D015,L. Veneilius L. f. Pollion,Rome
290,Dionysios,Dardanos,D015,Dionysius L. se[r](vus),Rome
290,Dionysios,Dardanos,D015,Q. Acorenus Q. l. Alexsander,Rome
291,Antiochos,Dardanos,D015,L. Veneilius L. f. Pollion,Rome
291,Antiochos,Dardanos,D015,Dionysius L. se[r](vus),Rome
291,Antiochos,Dardanos,D015,Q. Acorenus Q. l. Alexsander,Rome
292,Homilos,Dardanos,D015,L. Veneilius L. f. Pollion,Rome
292,Homilos,Dardanos,D015,Dionysius L. se[r](vus),Rome
292,Homilos,Dardanos,D015,Q. Acorenus Q. l. Alexsander,Rome
506,Markos,Delos,C022,Markos,Delos
506,Markos,Delos,C022,Antidotos,Delos
507,Antidotos,Delos,C022,Markos,Delos
507,Antidotos,Delos,C022,Antidotos,Delos
460,Helianax,Delos,C025,Helianax,Delos
461,Dekmos,Delos,C029,Dekmos,Delos
458,Lysimachus,"Dion, Macedonia",C018,Lysimachus,"Dion, Macedonia"
509,,Dionysopolis,C011,,Dionysopolis
301,Antandros,Elis,D016,Antandros,Elis
301,Antandros,Elis,D016,Aristokrates,Elis
302,Aristokrates,Elis,D016,Antandros,Elis
302,Aristokrates,Elis,D016,Aristokrates,Elis
76,Theodotos,Ephesos,D005,Nikomedes,Abdera
76,Theodotos,Ephesos,D005,Hermogenes,Abdera
77,Artemidoros ,Ephesos,D005,Nikomedes,Abdera
77,Artemidoros ,Ephesos,D005,Hermogenes,Abdera
78,[A]pollodoros,Ephesos,D005,Nikomedes,Abdera
78,[A]pollodoros,Ephesos,D005,Hermogenes,Abdera
25,Chairephon ,Ephesos,D004,Kratinos,Alabanda
26,Artemidoros ,Ephesos,D004,Kratinos,Alabanda
27,Hegesias ,Ephesos,D004,Kratinos,Alabanda
28,Menekrates ,Ephesos,D004,Kratinos,Alabanda
76,Theodotos,Ephesos,D005,Lysias,Alabanda
76,Theodotos,Ephesos,D005,Prionios,Alabanda
77,Artemidoros ,Ephesos,D005,Lysias,Alabanda
77,Artemidoros ,Ephesos,D005,Prionios,Alabanda
78,[A]pollodoros,Ephesos,D005,Lysias,Alabanda
78,[A]pollodoros,Ephesos,D005,Prionios,Alabanda
728,Erasinnides,Ephesos,D023,[He}rakleotes,Alabanda
728,Erasinnides,Ephesos,D023,[A]naxidem[os,Alabanda
729,Apollonides,Ephesos,D023,[He}rakleotes,Alabanda
729,Apollonides,Ephesos,D023,[A]naxidem[os,Alabanda
730,Herakleides,Ephesos,D023,[He}rakleotes,Alabanda
730,Herakleides,Ephesos,D023,[A]naxidem[os,Alabanda
25,Chairephon ,Ephesos,D004,Xenokrates,Astypalaia
25,Chairephon ,Ephesos,D004,Bakchyllos,Astypalaia
25,Chairephon ,Ephesos,D004,Agathokles,Astypalaia
26,Artemidoros ,Ephesos,D004,Xenokrates,Astypalaia
26,Artemidoros ,Ephesos,D004,Bakchyllos,Astypalaia
26,Artemidoros ,Ephesos,D004,Agathokles,Astypalaia
27,Hegesias ,Ephesos,D004,Xenokrates,Astypalaia
27,Hegesias ,Ephesos,D004,Bakchyllos,Astypalaia
27,Hegesias ,Ephesos,D004,Agathokles,Astypalaia
28,Menekrates ,Ephesos,D004,Xenokrates,Astypalaia
28,Menekrates ,Ephesos,D004,Bakchyllos,Astypalaia
28,Menekrates ,Ephesos,D004,Agathokles,Astypalaia
76,Theodotos,Ephesos,D005,Hierokles,Bargylia
76,Theodotos,Ephesos,D005,Bryon,Bargylia
77,Artemidoros ,Ephesos,D005,Hierokles,Bargylia
77,Artemidoros ,Ephesos,D005,Bryon,Bargylia
78,[A]pollodoros,Ephesos,D005,Hierokles,Bargylia
78,[A]pollodoros,Ephesos,D005,Bryon,Bargylia
7,Herakleitos,Ephesos,D001,Herakleitos,Ephesos
7,Herakleitos,Ephesos,D001,Isodikos,Ephesos
7,Herakleitos,Ephesos,D001,Hermagoras,Ephesos
8,Isodikos,Ephesos,D001,Herakleitos,Ephesos
8,Isodikos,Ephesos,D001,Isodikos,Ephesos
8,Isodikos,Ephesos,D001,Hermagoras,Ephesos
9,Hermagoras,Ephesos,D001,Herakleitos,Ephesos
9,Hermagoras,Ephesos,D001,Isodikos,Ephesos
9,Hermagoras,Ephesos,D001,Hermagoras,Ephesos
16,Theophis ,Ephesos,D002,Theophis ,Ephesos
16,Theophis ,Ephesos,D002,Themistagoras ,Ephesos
17,Themistagoras ,Ephesos,D002,Theophis ,Ephesos
17,Themistagoras ,Ephesos,D002,Themistagoras ,Ephesos
25,Chairephon ,Ephesos,D004,Chairephon ,Ephesos
25,Chairephon ,Ephesos,D004,Artemidoros ,Ephesos
25,Chairephon ,Ephesos,D004,Hegesias ,Ephesos
25,Chairephon ,Ephesos,D004,Menekrates ,Ephesos
26,Artemidoros ,Ephesos,D004,Chairephon ,Ephesos
26,Artemidoros ,Ephesos,D004,Artemidoros ,Ephesos
26,Artemidoros ,Ephesos,D004,Hegesias ,Ephesos
26,Artemidoros ,Ephesos,D004,Menekrates ,Ephesos
27,Hegesias ,Ephesos,D004,Chairephon ,Ephesos
27,Hegesias ,Ephesos,D004,Artemidoros ,Ephesos
27,Hegesias ,Ephesos,D004,Hegesias ,Ephesos
27,Hegesias ,Ephesos,D004,Menekrates ,Ephesos
28,Menekrates ,Ephesos,D004,Chairephon ,Ephesos
28,Menekrates ,Ephesos,D004,Artemidoros ,Ephesos
28,Menekrates ,Ephesos,D004,Hegesias ,Ephesos
28,Menekrates ,Ephesos,D004,Menekrates ,Ephesos
76,Theodotos,Ephesos,D005,Theodotos,Ephesos
76,Theodotos,Ephesos,D005,Artemidoros ,Ephesos
76,Theodotos,Ephesos,D005,[A]pollodoros,Ephesos
77,Artemidoros ,Ephesos,D005,Theodotos,Ephesos
77,Artemidoros ,Ephesos,D005,Artemidoros ,Ephesos
77,Artemidoros ,Ephesos,D005,[A]pollodoros,Ephesos
78,[A]pollodoros,Ephesos,D005,Theodotos,Ephesos
78,[A]pollodoros,Ephesos,D005,Artemidoros ,Ephesos
78,[A]pollodoros,Ephesos,D005,[A]pollodoros,Ephesos
728,Erasinnides,Ephesos,D023,Erasinnides,Ephesos
728,Erasinnides,Ephesos,D023,Apollonides,Ephesos
728,Erasinnides,Ephesos,D023,Herakleides,Ephesos
729,Apollonides,Ephesos,D023,Erasinnides,Ephesos
729,Apollonides,Ephesos,D023,Apollonides,Ephesos
729,Apollonides,Ephesos,D023,Herakleides,Ephesos
730,Herakleides,Ephesos,D023,Erasinnides,Ephesos
730,Herakleides,Ephesos,D023,Apollonides,Ephesos
730,Herakleides,Ephesos,D023,Herakleides,Ephesos
746,Sositheos,Ephesos,D024,Sositheos,Ephesos
746,Sositheos,Ephesos,D024,Artemidoros,Ephesos
746,Sositheos,Ephesos,D024,Demodotos,Ephesos
747,Artemidoros,Ephesos,D024,Sositheos,Ephesos
747,Artemidoros,Ephesos,D024,Artemidoros,Ephesos
747,Artemidoros,Ephesos,D024,Demodotos,Ephesos
748,Demodotos,Ephesos,D024,Sositheos,Ephesos
748,Demodotos,Ephesos,D024,Artemidoros,Ephesos
748,Demodotos,Ephesos,D024,Demodotos,Ephesos
401,Dion[usi]os,Ephesos,D050,Dion[usi]os,Ephesos
401,Dion[usi]os,Ephesos,D050,Eusues,Ephesos
401,Dion[usi]os,Ephesos,D050,[Ag]athangelos,Ephesos
403,Eusues,Ephesos,D050,Dion[usi]os,Ephesos
403,Eusues,Ephesos,D050,Eusues,Ephesos
403,Eusues,Ephesos,D050,[Ag]athangelos,Ephesos
404,[Ag]athangelos,Ephesos,D050,Dion[usi]os,Ephesos
404,[Ag]athangelos,Ephesos,D050,Eusues,Ephesos
404,[Ag]athangelos,Ephesos,D050,[Ag]athangelos,Ephesos
16,Theophis ,Ephesos,D002,Menekrates,Halikarnassos
16,Theophis ,Ephesos,D002,Phyles ,Halikarnassos
16,Theophis ,Ephesos,D002,Menodotos ,Halikarnassos
17,Themistagoras ,Ephesos,D002,Menekrates,Halikarnassos
17,Themistagoras ,Ephesos,D002,Phyles ,Halikarnassos
17,Themistagoras ,Ephesos,D002,Menodotos ,Halikarnassos
76,Theodotos,Ephesos,D005,Billaros,Iasos
76,Theodotos,Ephesos,D005,Antileon,Iasos
77,Artemidoros ,Ephesos,D005,Billaros,Iasos
77,Artemidoros ,Ephesos,D005,Antileon,Iasos
78,[A]pollodoros,Ephesos,D005,Billaros,Iasos
78,[A]pollodoros,Ephesos,D005,Antileon,Iasos
76,Theodotos,Ephesos,D005,Antipatros,Kaunos
76,Theodotos,Ephesos,D005,Hermokrates,Kaunos
76,Theodotos,Ephesos,D005,Hermon,Kaunos
77,Artemidoros ,Ephesos,D005,Antipatros,Kaunos
77,Artemidoros ,Ephesos,D005,Hermokrates,Kaunos
77,Artemidoros ,Ephesos,D005,Hermon,Kaunos
78,[A]pollodoros,Ephesos,D005,Antipatros,Kaunos
78,[A]pollodoros,Ephesos,D005,Hermokrates,Kaunos
78,[A]pollodoros,Ephesos,D005,Hermon,Kaunos
25,Chairephon ,Ephesos,D004,Apolonides ,Klazomenai
25,Chairephon ,Ephesos,D004,Pythion ,Klazomenai
26,Artemidoros ,Ephesos,D004,Apolonides ,Klazomenai
26,Artemidoros ,Ephesos,D004,Pythion ,Klazomenai
27,Hegesias ,Ephesos,D004,Apolonides ,Klazomenai
27,Hegesias ,Ephesos,D004,Pythion ,Klazomenai
28,Menekrates ,Ephesos,D004,Apolonides ,Klazomenai
28,Menekrates ,Ephesos,D004,Pythion ,Klazomenai
16,Theophis ,Ephesos,D002,Nikanor ,Kolophon
16,Theophis ,Ephesos,D002,Bistha<r>os ,Kolophon
17,Themistagoras ,Ephesos,D002,Nikanor ,Kolophon
17,Themistagoras ,Ephesos,D002,Bistha<r>os ,Kolophon
25,Chairephon ,Ephesos,D004,Aristophylos,Kos
26,Artemidoros ,Ephesos,D004,Aristophylos,Kos
27,Hegesias ,Ephesos,D004,Aristophylos,Kos
28,Menekrates ,Ephesos,D004,Aristophylos,Kos
76,Theodotos,Ephesos,D005,Eukleides,Kos
76,Theodotos,Ephesos,D005,Agesikrates,Kos
76,Theodotos,Ephesos,D005,Apatourios,Kos
77,Artemidoros ,Ephesos,D005,Eukleides,Kos
77,Artemidoros ,Ephesos,D005,Agesikrates,Kos
77,Artemidoros ,Ephesos,D005,Apatourios,Kos
78,[A]pollodoros,Ephesos,D005,Eukleides,Kos
78,[A]pollodoros,Ephesos,D005,Agesikrates,Kos
78,[A]pollodoros,Ephesos,D005,Apatourios,Kos
7,Herakleitos,Ephesos,D001,Phaennes ,Kyme
7,Herakleitos,Ephesos,D001,[Ph]aennes,Kyme
8,Isodikos,Ephesos,D001,Phaennes ,Kyme
8,Isodikos,Ephesos,D001,[Ph]aennes,Kyme
9,Hermagoras,Ephesos,D001,Phaennes ,Kyme
9,Hermagoras,Ephesos,D001,[Ph]aennes,Kyme
76,Theodotos,Ephesos,D005,Apollophanes,Kyme
76,Theodotos,Ephesos,D005,Theodoros,Kyme
77,Artemidoros ,Ephesos,D005,Apollophanes,Kyme
77,Artemidoros ,Ephesos,D005,Theodoros,Kyme
78,[A]pollodoros,Ephesos,D005,Apollophanes,Kyme
78,[A]pollodoros,Ephesos,D005,Theodoros,Kyme
728,Erasinnides,Ephesos,D023,Meniskos,Kyzikos
728,Erasinnides,Ephesos,D023,Herakleides,Kyzikos
729,Apollonides,Ephesos,D023,Meniskos,Kyzikos
729,Apollonides,Ephesos,D023,Herakleides,Kyzikos
730,Herakleides,Ephesos,D023,Meniskos,Kyzikos
730,Herakleides,Ephesos,D023,Herakleides,Kyzikos
728,Erasinnides,Ephesos,D023,Memnonides,Lampsakos
728,Erasinnides,Ephesos,D023,Dosithe[os],Lampsakos
729,Apollonides,Ephesos,D023,Memnonides,Lampsakos
729,Apollonides,Ephesos,D023,Dosithe[os],Lampsakos
730,Herakleides,Ephesos,D023,Memnonides,Lampsakos
730,Herakleides,Ephesos,D023,Dosithe[os],Lampsakos
746,Sositheos,Ephesos,D024,Artemidoros,Lampsakos
746,Sositheos,Ephesos,D024,Aischylos,Lampsakos
747,Artemidoros,Ephesos,D024,Artemidoros,Lampsakos
747,Artemidoros,Ephesos,D024,Aischylos,Lampsakos
748,Demodotos,Ephesos,D024,Artemidoros,Lampsakos
748,Demodotos,Ephesos,D024,Aischylos,Lampsakos
7,Herakleitos,Ephesos,D001,_ras ,Larisa Thessaly ?
7,Herakleitos,Ephesos,D001,[Eud]demos ,Larisa Thessaly ?
7,Herakleitos,Ephesos,D001,[A]ntigonos ,Larisa Thessaly ?
7,Herakleitos,Ephesos,D001,Demetrios ,Larisa Thessaly ?
8,Isodikos,Ephesos,D001,_ras ,Larisa Thessaly ?
8,Isodikos,Ephesos,D001,[Eud]demos ,Larisa Thessaly ?
8,Isodikos,Ephesos,D001,[A]ntigonos ,Larisa Thessaly ?
8,Isodikos,Ephesos,D001,Demetrios ,Larisa Thessaly ?
9,Hermagoras,Ephesos,D001,_ras ,Larisa Thessaly ?
9,Hermagoras,Ephesos,D001,[Eud]demos ,Larisa Thessaly ?
9,Hermagoras,Ephesos,D001,[A]ntigonos ,Larisa Thessaly ?
9,Hermagoras,Ephesos,D001,Demetrios ,Larisa Thessaly ?
76,Theodotos,Ephesos,D005,Diodotos,Maroneia
76,Theodotos,Ephesos,D005,Dorkos,Maroneia
77,Artemidoros ,Ephesos,D005,Diodotos,Maroneia
77,Artemidoros ,Ephesos,D005,Dorkos,Maroneia
78,[A]pollodoros,Ephesos,D005,Diodotos,Maroneia
78,[A]pollodoros,Ephesos,D005,Dorkos,Maroneia
746,Sositheos,Ephesos,D024,Euagoras,Myra
746,Sositheos,Ephesos,D024,Eual<k>os,Myra
746,Sositheos,Ephesos,D024,Antigonos,Myra
747,Artemidoros,Ephesos,D024,Euagoras,Myra
747,Artemidoros,Ephesos,D024,Eual<k>os,Myra
747,Artemidoros,Ephesos,D024,Antigonos,Myra
748,Demodotos,Ephesos,D024,Euagoras,Myra
748,Demodotos,Ephesos,D024,Eual<k>os,Myra
748,Demodotos,Ephesos,D024,Antigonos,Myra
76,Theodotos,Ephesos,D005,Kallippos,Mytilene Lesbos
76,Theodotos,Ephesos,D005,Diophanes,Mytilene Lesbos
77,Artemidoros ,Ephesos,D005,Kallippos,Mytilene Lesbos
77,Artemidoros ,Ephesos,D005,Diophanes,Mytilene Lesbos
78,[A]pollodoros,Ephesos,D005,Kallippos,Mytilene Lesbos
78,[A]pollodoros,Ephesos,D005,Diophanes,Mytilene Lesbos
76,Theodotos,Ephesos,D005,Theokles,Naxos
76,Theodotos,Ephesos,D005,Sosik[- - - - - - - - - - - -],Naxos
77,Artemidoros ,Ephesos,D005,Theokles,Naxos
77,Artemidoros ,Ephesos,D005,Sosik[- - - - - - - - - - - -],Naxos
78,[A]pollodoros,Ephesos,D005,Theokles,Naxos
78,[A]pollodoros,Ephesos,D005,Sosik[- - - - - - - - - - - -],Naxos
76,Theodotos,Ephesos,D005,Basileides ,Paros
76,Theodotos,Ephesos,D005,Hegekrates,Paros
76,Theodotos,Ephesos,D005,Demetrios ,Paros
77,Artemidoros ,Ephesos,D005,Basileides ,Paros
77,Artemidoros ,Ephesos,D005,Hegekrates,Paros
77,Artemidoros ,Ephesos,D005,Demetrios ,Paros
78,[A]pollodoros,Ephesos,D005,Basileides ,Paros
78,[A]pollodoros,Ephesos,D005,Hegekrates,Paros
78,[A]pollodoros,Ephesos,D005,Demetrios ,Paros
76,Theodotos,Ephesos,D005,Mandron,Pergamon
76,Theodotos,Ephesos,D005,Apollotimos,Pergamon
76,Theodotos,Ephesos,D005,Attalos,Pergamon
77,Artemidoros ,Ephesos,D005,Mandron,Pergamon
77,Artemidoros ,Ephesos,D005,Apollotimos,Pergamon
77,Artemidoros ,Ephesos,D005,Attalos,Pergamon
78,[A]pollodoros,Ephesos,D005,Mandron,Pergamon
78,[A]pollodoros,Ephesos,D005,Apollotimos,Pergamon
78,[A]pollodoros,Ephesos,D005,Attalos,Pergamon
76,Theodotos,Ephesos,D005,Moschion,Priene
76,Theodotos,Ephesos,D005,Phileas,Priene
77,Artemidoros ,Ephesos,D005,Moschion,Priene
77,Artemidoros ,Ephesos,D005,Phileas,Priene
78,[A]pollodoros,Ephesos,D005,Moschion,Priene
78,[A]pollodoros,Ephesos,D005,Phileas,Priene
76,Theodotos,Ephesos,D005,Euaratos,Rhodes
76,Theodotos,Ephesos,D005,Timapolis,Rhodes
76,Theodotos,Ephesos,D005,Timapolios,Rhodes
76,Theodotos,Ephesos,D005,Philinnos,Rhodes
77,Artemidoros ,Ephesos,D005,Euaratos,Rhodes
77,Artemidoros ,Ephesos,D005,Timapolis,Rhodes
77,Artemidoros ,Ephesos,D005,Timapolios,Rhodes
77,Artemidoros ,Ephesos,D005,Philinnos,Rhodes
78,[A]pollodoros,Ephesos,D005,Euaratos,Rhodes
78,[A]pollodoros,Ephesos,D005,Timapolis,Rhodes
78,[A]pollodoros,Ephesos,D005,Timapolios,Rhodes
78,[A]pollodoros,Ephesos,D005,Philinnos,Rhodes
728,Erasinnides,Ephesos,D023,AL[………..],Rhodes
728,Erasinnides,Ephesos,D023,HERO.[………..],Rhodes
729,Apollonides,Ephesos,D023,AL[………..],Rhodes
729,Apollonides,Ephesos,D023,HERO.[………..],Rhodes
730,Herakleides,Ephesos,D023,AL[………..],Rhodes
730,Herakleides,Ephesos,D023,HERO.[………..],Rhodes
401,Dion[usi]os,Ephesos,D050,Sosikles,Rhodes
401,Dion[usi]os,Ephesos,D050,Peisikrates,Rhodes
401,Dion[usi]os,Ephesos,D050,Damatrios,Rhodes
401,Dion[usi]os,Ephesos,D050,Kallikrates,Rhodes
401,Dion[usi]os,Ephesos,D050,Anaxikrates,Rhodes
401,Dion[usi]os,Ephesos,D050,Theudoros,Rhodes
401,Dion[usi]os,Ephesos,D050,Isidotos,Rhodes
401,Dion[usi]os,Ephesos,D050,Damasa[…],Rhodes
401,Dion[usi]os,Ephesos,D050,Agas[…],Rhodes
401,Dion[usi]os,Ephesos,D050,Dali[adas,Rhodes
401,Dion[usi]os,Ephesos,D050,Aristo[genes,Rhodes
401,Dion[usi]os,Ephesos,D050,[……]ios,Rhodes
403,Eusues,Ephesos,D050,Sosikles,Rhodes
403,Eusues,Ephesos,D050,Peisikrates,Rhodes
403,Eusues,Ephesos,D050,Damatrios,Rhodes
403,Eusues,Ephesos,D050,Kallikrates,Rhodes
403,Eusues,Ephesos,D050,Anaxikrates,Rhodes
403,Eusues,Ephesos,D050,Theudoros,Rhodes
403,Eusues,Ephesos,D050,Isidotos,Rhodes
403,Eusues,Ephesos,D050,Damasa[…],Rhodes
403,Eusues,Ephesos,D050,Agas[…],Rhodes
403,Eusues,Ephesos,D050,Dali[adas,Rhodes
403,Eusues,Ephesos,D050,Aristo[genes,Rhodes
403,Eusues,Ephesos,D050,[……]ios,Rhodes
404,[Ag]athangelos,Ephesos,D050,Sosikles,Rhodes
404,[Ag]athangelos,Ephesos,D050,Peisikrates,Rhodes
404,[Ag]athangelos,Ephesos,D050,Damatrios,Rhodes
404,[Ag]athangelos,Ephesos,D050,Kallikrates,Rhodes
404,[Ag]athangelos,Ephesos,D050,Anaxikrates,Rhodes
404,[Ag]athangelos,Ephesos,D050,Theudoros,Rhodes
404,[Ag]athangelos,Ephesos,D050,Isidotos,Rhodes
404,[Ag]athangelos,Ephesos,D050,Damasa[…],Rhodes
404,[Ag]athangelos,Ephesos,D050,Agas[…],Rhodes
404,[Ag]athangelos,Ephesos,D050,Dali[adas,Rhodes
404,[Ag]athangelos,Ephesos,D050,Aristo[genes,Rhodes
404,[Ag]athangelos,Ephesos,D050,[……]ios,Rhodes
76,Theodotos,Ephesos,D005,Zoilos,Samos
76,Theodotos,Ephesos,D005,Philoxenos,Samos
76,Theodotos,Ephesos,D005,Theodektes,Samos
77,Artemidoros ,Ephesos,D005,Zoilos,Samos
77,Artemidoros ,Ephesos,D005,Philoxenos,Samos
77,Artemidoros ,Ephesos,D005,Theodektes,Samos
78,[A]pollodoros,Ephesos,D005,Zoilos,Samos
78,[A]pollodoros,Ephesos,D005,Philoxenos,Samos
78,[A]pollodoros,Ephesos,D005,Theodektes,Samos
7,Herakleitos,Ephesos,D001,Theodoros,Samothrace
8,Isodikos,Ephesos,D001,Theodoros,Samothrace
9,Hermagoras,Ephesos,D001,Theodoros,Samothrace
25,Chairephon ,Ephesos,D004,[- - -]kleious,Samothrace
26,Artemidoros ,Ephesos,D004,[- - -]kleious,Samothrace
27,Hegesias ,Ephesos,D004,[- - -]kleious,Samothrace
28,Menekrates ,Ephesos,D004,[- - -]kleious,Samothrace
76,Theodotos,Ephesos,D005,Le[tog]enos,Samothrace
77,Artemidoros ,Ephesos,D005,Le[tog]enos,Samothrace
78,[A]pollodoros,Ephesos,D005,Le[tog]enos,Samothrace
746,Sositheos,Ephesos,D024,Apollonios,Samothrace
746,Sositheos,Ephesos,D024,Andronikos,Samothrace
747,Artemidoros,Ephesos,D024,Apollonios,Samothrace
747,Artemidoros,Ephesos,D024,Andronikos,Samothrace
748,Demodotos,Ephesos,D024,Apollonios,Samothrace
748,Demodotos,Ephesos,D024,Andronikos,Samothrace
76,Theodotos,Ephesos,D005,Chrysaor,Stratonikeia
76,Theodotos,Ephesos,D005,P[re]pon,Stratonikeia
76,Theodotos,Ephesos,D005,Zoilos,Stratonikeia
77,Artemidoros ,Ephesos,D005,Chrysaor,Stratonikeia
77,Artemidoros ,Ephesos,D005,P[re]pon,Stratonikeia
77,Artemidoros ,Ephesos,D005,Zoilos,Stratonikeia
78,[A]pollodoros,Ephesos,D005,Chrysaor,Stratonikeia
78,[A]pollodoros,Ephesos,D005,P[re]pon,Stratonikeia
78,[A]pollodoros,Ephesos,D005,Zoilos,Stratonikeia
746,Sositheos,Ephesos,D024,Antiphon,Thasos
746,Sositheos,Ephesos,D024,Hie<r>on,Thasos
746,Sositheos,Ephesos,D024,Diokles,Thasos
746,Sositheos,Ephesos,D024,Amantinos,Thasos
747,Artemidoros,Ephesos,D024,Antiphon,Thasos
747,Artemidoros,Ephesos,D024,Hie<r>on,Thasos
747,Artemidoros,Ephesos,D024,Diokles,Thasos
747,Artemidoros,Ephesos,D024,Amantinos,Thasos
748,Demodotos,Ephesos,D024,Antiphon,Thasos
748,Demodotos,Ephesos,D024,Hie<r>on,Thasos
748,Demodotos,Ephesos,D024,Diokles,Thasos
748,Demodotos,Ephesos,D024,Amantinos,Thasos
401,Dion[usi]os,Ephesos,D050,Theron,Xanthus (Lycia?)
403,Eusues,Ephesos,D050,Theron,Xanthus (Lycia?)
404,[Ag]athangelos,Ephesos,D050,Theron,Xanthus (Lycia?)
187,Philon,Epidamnos,D032,Philon,Epidamnos
187,Philon,Epidamnos,D032,Lusion,Epidamnos
187,Philon,Epidamnos,D032,Sosi[la]os,Epidamnos
187,Philon,Epidamnos,D032,Ateirio…,Epidamnos
188,Lusion,Epidamnos,D032,Philon,Epidamnos
188,Lusion,Epidamnos,D032,Lusion,Epidamnos
188,Lusion,Epidamnos,D032,Sosi[la]os,Epidamnos
188,Lusion,Epidamnos,D032,Ateirio…,Epidamnos
189,Sosi[la]os,Epidamnos,D032,Philon,Epidamnos
189,Sosi[la]os,Epidamnos,D032,Lusion,Epidamnos
189,Sosi[la]os,Epidamnos,D032,Sosi[la]os,Epidamnos
189,Sosi[la]os,Epidamnos,D032,Ateirio…,Epidamnos
190,Ateirio…,Epidamnos,D032,Philon,Epidamnos
190,Ateirio…,Epidamnos,D032,Lusion,Epidamnos
190,Ateirio…,Epidamnos,D032,Sosi[la]os,Epidamnos
190,Ateirio…,Epidamnos,D032,Ateirio…,Epidamnos
130,Agesimenes,Eresos,D009,Nikogenes,"Aigai (Cilicia, per Robert)"
130,Agesimenes,Eresos,D009,[Epigonos],"Aigai (Cilicia, per Robert)"
131,Protion,Eresos,D009,Nikogenes,"Aigai (Cilicia, per Robert)"
131,Protion,Eresos,D009,[Epigonos],"Aigai (Cilicia, per Robert)"
130,Agesimenes,Eresos,D009,Philokrates,Chios Ins.
130,Agesimenes,Eresos,D009,Diophantos,Chios Ins.
130,Agesimenes,Eresos,D009,Nikia[s],Chios Ins.
130,Agesimenes,Eresos,D009,M[….],Chios Ins.
130,Agesimenes,Eresos,D009,S[um]machos,Chios Ins.
130,Agesimenes,Eresos,D009,Mentor,Chios Ins.
130,Agesimenes,Eresos,D009,Dionysios,Chios Ins.
130,Agesimenes,Eresos,D009,Themison,Chios Ins.
130,Agesimenes,Eresos,D009,Ariston,Chios Ins.
130,Agesimenes,Eresos,D009,Theodoros,Chios Ins.
130,Agesimenes,Eresos,D009,Diophantos,Chios Ins.
130,Agesimenes,Eresos,D009,Gorgias,Chios Ins.
131,Protion,Eresos,D009,Philokrates,Chios Ins.
131,Protion,Eresos,D009,Diophantos,Chios Ins.
131,Protion,Eresos,D009,Nikia[s],Chios Ins.
131,Protion,Eresos,D009,M[….],Chios Ins.
131,Protion,Eresos,D009,S[um]machos,Chios Ins.
131,Protion,Eresos,D009,Mentor,Chios Ins.
131,Protion,Eresos,D009,Dionysios,Chios Ins.
131,Protion,Eresos,D009,Themison,Chios Ins.
131,Protion,Eresos,D009,Ariston,Chios Ins.
131,Protion,Eresos,D009,Theodoros,Chios Ins.
131,Protion,Eresos,D009,Diophantos,Chios Ins.
131,Protion,Eresos,D009,Gorgias,Chios Ins.
